Year,Circuit,Type of Action,Pending at Start,Filed,Total Caseload,Terminated,Pending at End
2017,Fifth Circuit,Foster Custody,49.0,42.0,91.0,26.0,65.0
2017,Fifth Circuit,Permanent Custody,17.0,8.0,25.0,6.0,19.0
2017,Fifth Circuit,Other Status,26.0,72.0,98.0,22.0,76.0
2018,First Circuit,Category,,,,,
2018,First Circuit,TOTAL CASES,10382.0,15354.0,25736.0,13687.0,12049.0
2018,First Circuit,Marital Actions and Proceedings,4803.0,3360.0,8163.0,2817.0,5346.0
2018,First Circuit,Divorce,4756.0,3337.0,8093.0,2802.0,5291.0
2018,First Circuit,Annulment,21.0,12.0,33.0,10.0,23.0
2018,First Circuit,Separation,26.0,11.0,37.0,5.0,32.0
2018,First Circuit,Civil Union Actions and Proceedings,13.0,9.0,22.0,8.0,14.0
2018,First Circuit,Uniform Interstate Family Support,290.0,190.0,480.0,188.0,292.0
2018,First Circuit,Adoption Proceedings,215.0,264.0,479.0,249.0,230.0
2018,First Circuit,Parental Proceedings,2010.0,990.0,3000.0,758.0,2242.0
2018,First Circuit,Domestic Abuse Protective Orders (Ch. 586),6.0,3211.0,3217.0,3196.0,21.0
2018,First Circuit,Miscellaneous Proceedings,720.0,1293.0,2013.0,1185.0,828.0
2018,First Circuit,Hospital Admission,129.0,402.0,531.0,364.0,167.0
2018,First Circuit,Habeas Corpus,1.0,1.0,2.0,1.0,1.0
2018,First Circuit,Civil,442.0,565.0,1007.0,507.0,500.0
2018,First Circuit,Guardianship of the Person,138.0,319.0,457.0,310.0,147.0
2018,First Circuit,Other Miscellaneous Proceedings,10.0,6.0,16.0,3.0,13.0
2018,First Circuit,Criminal Actions,1293.0,1520.0,2813.0,1176.0,1637.0
2018,First Circuit,Children's Referrals,1032.0,4517.0,5549.0,4110.0,1439.0
2018,First Circuit,Law Violation,597.0,1503.0,2100.0,1316.0,784.0
2018,First Circuit,Traffic,10.0,58.0,68.0,36.0,32.0
2018,First Circuit,Status Offense,302.0,1906.0,2208.0,1885.0,323.0
2018,First Circuit,Abuse and Neglect,107.0,577.0,684.0,402.0,282.0
2018,First Circuit,Other Children's Referral,16.0,473.0,489.0,471.0,18.0
2018,First Circuit,Children on Status #,1182.0,1255.0,2437.0,1218.0,1219.0
2018,First Circuit,Probation,186.0,119.0,305.0,124.0,181.0
2018,First Circuit,Protective Supervision,76.0,61.0,137.0,63.0,74.0
2018,First Circuit,Family Supervision,206.0,164.0,370.0,215.0,156.0
2018,First Circuit,Foster Custody,508.0,417.0,925.0,361.0,564.0
2018,First Circuit,Permanent Custody,92.0,139.0,231.0,126.0,105.0
2018,First Circuit,Other Status,114.0,355.0,469.0,329.0,140.0
2018,Second Circuit,Category,,,,,
2018,Second Circuit,TOTAL CASES,2059.0,3680.0,5739.0,3686.0,2053.0
2018,Second Circuit,Marital Actions and Proceedings,394.0,460.0,854.0,447.0,407.0
2018,Second Circuit,Divorce,391.0,455.0,846.0,445.0,401.0
2018,Second Circuit,Annulment,2.0,2.0,2.0,2.0,2.0
2018,Second Circuit,Separation,3.0,3.0,6.0,2.0,4.0
2018,Second Circuit,Civil Union Actions and Proceedings,1.0,2.0,3.0,3.0,2.0
2018,Second Circuit,Uniform Interstate Family Support,14.0,67.0,81.0,65.0,16.0
2018,Second Circuit,Adoption Proceedings,9.0,64.0,73.0,52.0,21.0
2018,Second Circuit,Parental Proceedings,158.0,250.0,408.0,132.0,276.0
2018,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),4.0,629.0,633.0,622.0,11.0
2018,Second Circuit,Miscellaneous Proceedings,56.0,262.0,318.0,206.0,112.0
2018,Second Circuit,Hospital Admission,27.0,110.0,137.0,80.0,57.0
2018,Second Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2018,Second Circuit,Civil,11.0,86.0,97.0,79.0,18.0
2018,Second Circuit,Guardianship of the Person,17.0,64.0,81.0,45.0,36.0
2018,Second Circuit,Other Miscellaneous Proceedings,1.0,2.0,3.0,2.0,1.0
2018,Second Circuit,Criminal Actions,639.0,517.0,1156.0,413.0,743.0
2018,Second Circuit,Children's Referrals,785.0,1431.0,2216.0,1749.0,467.0
2018,Second Circuit,Law Violation,404.0,554.0,958.0,694.0,264.0
2018,Second Circuit,Traffic,56.0,72.0,128.0,85.0,43.0
2018,Second Circuit,Status Offense,282.0,682.0,964.0,848.0,116.0
2018,Second Circuit,Abuse and Neglect,43.0,117.0,160.0,117.0,43.0
2018,Second Circuit,Other Children's Referral,6.0,6.0,6.0,5.0,1.0
2018,Second Circuit,Children on Status #,455.0,536.0,991.0,546.0,445.0
2018,Second Circuit,Probation,61.0,51.0,112.0,42.0,70.0
2018,Second Circuit,Protective Supervision,85.0,73.0,158.0,72.0,86.0
2018,Second Circuit,Family Supervision,66.0,72.0,138.0,79.0,59.0
2018,Second Circuit,Foster Custody,146.0,113.0,259.0,116.0,143.0
2018,Second Circuit,Permanent Custody,16.0,26.0,42.0,16.0,26.0
2018,Second Circuit,Other Status,81.0,201.0,282.0,221.0,61.0
2018,Third Circuit,Category,,,,,
2018,Third Circuit,TOTAL CASES,7031.0,5228.0,12259.0,4406.0,7853.0
2018,Third Circuit,Marital Actions and Proceedings,896.0,557.0,1453.0,593.0,860.0
2018,Third Circuit,Divorce,887.0,557.0,1444.0,590.0,854.0
2018,Third Circuit,Annulment,4.0,0.0,4.0,1.0,3.0
2018,Third Circuit,Separation,5.0,0.0,5.0,2.0,3.0
2018,Third Circuit,Civil Union Actions and Proceedings,3.0,2.0,5.0,2.0,3.0
2018,Third Circuit,Uniform Interstate Family Support,227.0,70.0,297.0,24.0,273.0
2018,Third Circuit,Adoption Proceedings,77.0,75.0,152.0,59.0,93.0
2018,Third Circuit,Parental Proceedings,1243.0,365.0,1608.0,167.0,1441.0
2018,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),860.0,1262.0,2122.0,1094.0,1028.0
2018,Third Circuit,Miscellaneous Proceedings,792.0,189.0,981.0,98.0,883.0
2018,Third Circuit,Hospital Admission,200.0,82.0,282.0,33.0,249.0
2018,Third Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2018,Third Circuit,Civil,292.0,15.0,307.0,7.0,300.0
2018,Third Circuit,Guardianship of the Person,271.0,89.0,360.0,55.0,305.0
2018,Third Circuit,Other Miscellaneous Proceedings,29.0,3.0,32.0,3.0,29.0
2018,Third Circuit,Criminal Actions,1297.0,698.0,1995.0,589.0,1406.0
2018,Third Circuit,Children's Referrals,1636.0,2010.0,3646.0,1780.0,1866.0
2018,Third Circuit,Law Violation,316.0,690.0,1006.0,670.0,336.0
2018,Third Circuit,Traffic,9.0,22.0,31.0,24.0,7.0
2018,Third Circuit,Status Offense,386.0,959.0,1345.0,1042.0,303.0
2018,Third Circuit,Abuse and Neglect,909.0,315.0,1224.0,30.0,1194.0
2018,Third Circuit,Other Children's Referral,16.0,24.0,40.0,14.0,26.0
2018,Third Circuit,Children on Status #,1362.0,542.0,1904.0,289.0,1615.0
2018,Third Circuit,Probation,41.0,47.0,88.0,32.0,56.0
2018,Third Circuit,Protective Supervision,129.0,193.0,322.0,141.0,181.0
2018,Third Circuit,Family Supervision,271.0,59.0,330.0,30.0,300.0
2018,Third Circuit,Foster Custody,512.0,54.0,566.0,38.0,528.0
2018,Third Circuit,Permanent Custody,108.0,6.0,114.0,11.0,103.0
2018,Third Circuit,Other Status,301.0,183.0,484.0,37.0,447.0
2018,Fifth Circuit,Category,,,,,
2018,Fifth Circuit,TOTAL CASES,2810.0,2025.0,4835.0,1266.0,3569.0
2018,Fifth Circuit,Marital Actions and Proceedings,360.0,192.0,552.0,147.0,405.0
2018,Fifth Circuit,Divorce,358.0,191.0,549.0,147.0,402.0
2018,Fifth Circuit,Annulment,1.0,0.0,1.0,0.0,1.0
2018,Fifth Circuit,Separation,1.0,1.0,2.0,0.0,2.0
2018,Fifth Circuit,Civil Union Actions and Proceedings,0.0,0.0,0.0,0.0,0.0
2018,Fifth Circuit,Uniform Interstate Family Support,94.0,16.0,110.0,10.0,100.0
2018,Fifth Circuit,Adoption Proceedings,56.0,7.0,63.0,0.0,63.0
2018,Fifth Circuit,Parental Proceedings,454.0,60.0,514.0,6.0,508.0
2018,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),71.0,286.0,357.0,284.0,73.0
2018,Fifth Circuit,Miscellaneous Proceedings,455.0,262.0,717.0,160.0,557.0
2018,Fifth Circuit,Hospital Admission,114.0,82.0,196.0,66.0,130.0
2018,Fifth Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2018,Fifth Circuit,Civil,165.0,119.0,284.0,67.0,217.0
2018,Fifth Circuit,Guardianship of the Person,162.0,35.0,197.0,1.0,196.0
2018,Fifth Circuit,Other Miscellaneous Proceedings,14.0,26.0,40.0,26.0,14.0
2018,Fifth Circuit,Criminal Actions,361.0,312.0,673.0,208.0,465.0
2018,Fifth Circuit,Children's Referrals,959.0,890.0,1849.0,451.0,1398.0
2018,Fifth Circuit,Law Violation,253.0,358.0,611.0,202.0,409.0
2018,Fifth Circuit,Traffic,52.0,52.0,104.0,32.0,72.0
2018,Fifth Circuit,Status Offense,456.0,418.0,874.0,211.0,663.0
2018,Fifth Circuit,Abuse and Neglect,193.0,61.0,254.0,6.0,248.0
2018,Fifth Circuit,Other Children's Referral,5.0,1.0,6.0,0.0,6.0
2018,Fifth Circuit,Children on Status #,243.0,108.0,351.0,66.0,285.0
2018,Fifth Circuit,Probation,59.0,22.0,81.0,32.0,49.0
2018,Fifth Circuit,Protective Supervision,11.0,11.0,22.0,7.0,15.0
2018,Fifth Circuit,Family Supervision,15.0,2.0,17.0,0.0,17.0
2018,Fifth Circuit,Foster Custody,63.0,4.0,67.0,4.0,63.0
2018,Fifth Circuit,Permanent Custody,19.0,0.0,19.0,0.0,19.0
2018,Fifth Circuit,Other Status,76.0,69.0,145.0,23.0,122.0
2019,First Circuit,Category,,,,,
2019,First Circuit,TOTAL CASES,10993.0,14369.0,25362.0,13244.0,12118.0
2019,First Circuit,Marital Actions and Proceedings,5072.0,3292.0,8364.0,2965.0,5399.0
2019,First Circuit,Divorce,5022.0,3278.0,8300.0,2948.0,5352.0
2019,First Circuit,Annulment,18.0,7.0,25.0,10.0,15.0
2019,First Circuit,Separation,32.0,7.0,39.0,7.0,32.0
2019,First Circuit,Civil Union Actions and Proceedings,14.0,8.0,22.0,7.0,15.0
2019,First Circuit,Uniform Interstate Family Support,17.0,209.0,226.0,204.0,22.0
2019,First Circuit,Adoption Proceedings,194.0,222.0,416.0,259.0,157.0
2019,First Circuit,Parental Proceedings,1481.0,984.0,2465.0,1138.0,1327.0
2019,First Circuit,Domestic Abuse Protective Orders (Ch. 586),19.0,3064.0,3083.0,3061.0,22.0
2019,First Circuit,Miscellaneous Proceedings,823.0,1292.0,2115.0,1141.0,974.0
2019,First Circuit,Hospital Admission,171.0,432.0,603.0,411.0,192.0
2019,First Circuit,Habeas Corpus,1.0,5.0,6.0,5.0,1.0
2019,First Circuit,Civil,480.0,501.0,981.0,433.0,548.0
2019,First Circuit,Guardianship of the Person,137.0,348.0,485.0,288.0,197.0
2019,First Circuit,Other Miscellaneous Proceedings,34.0,6.0,40.0,4.0,36.0
2019,First Circuit,Criminal Actions,1934.0,1414.0,3348.0,599.0,2749.0
2019,First Circuit,Children's Referrals,1439.0,3884.0,5323.0,3870.0,1453.0
2019,First Circuit,Law Violation,784.0,1185.0,1969.0,1280.0,689.0
2019,First Circuit,Traffic,32.0,41.0,73.0,39.0,34.0
2019,First Circuit,Status Offense,323.0,1693.0,2016.0,1657.0,359.0
2019,First Circuit,Abuse and Neglect,282.0,552.0,834.0,479.0,355.0
2019,First Circuit,Other Childrenâ€™s Referral,18.0,413.0,431.0,415.0,16.0
2019,First Circuit,Children on Status #,1219.0,1321.0,2540.0,1293.0,1247.0
2019,First Circuit,Probation,181.0,122.0,303.0,105.0,198.0
2019,First Circuit,Protective Supervision,74.0,75.0,149.0,53.0,96.0
2019,First Circuit,Family Supervision,155.0,212.0,367.0,234.0,133.0
2019,First Circuit,Foster Custody,564.0,457.0,1021.0,424.0,597.0
2019,First Circuit,Permanent Custody,105.0,129.0,234.0,143.0,91.0
2019,First Circuit,Other Status,140.0,326.0,466.0,334.0,132.0
2019,Second Circuit,Category,,,,,
2019,Second Circuit,TOTAL CASES,1744.0,3264.0,5008.0,3345.0,1663.0
2019,Second Circuit,Marital Actions and Proceedings,372.0,473.0,845.0,474.0,371.0
2019,Second Circuit,Divorce,366.0,468.0,834.0,470.0,364.0
2019,Second Circuit,Annulment,2.0,2.0,4.0,2.0,2.0
2019,Second Circuit,Separation,4.0,3.0,7.0,2.0,5.0
2019,Second Circuit,Civil Union Actions and Proceedings,1.0,1.0,1.0,1.0,1.0
2019,Second Circuit,Uniform Interstate Family Support,28.0,46.0,74.0,56.0,18.0
2019,Second Circuit,Adoption Proceedings,17.0,33.0,50.0,36.0,14.0
2019,Second Circuit,Parental Proceedings,209.0,199.0,408.0,149.0,259.0
2019,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),11.0,626.0,637.0,620.0,17.0
2019,Second Circuit,Miscellaneous Proceedings,79.0,305.0,384.0,262.0,122.0
2019,Second Circuit,Hospital Admission,37.0,143.0,180.0,115.0,65.0
2019,Second Circuit,Habeas Corpus,1.0,0.0,1.0,0.0,0.0
2019,Second Circuit,Civil,12.0,93.0,105.0,88.0,17.0
2019,Second Circuit,Guardianship of the Person,30.0,68.0,98.0,58.0,40.0
2019,Second Circuit,Other Miscellaneous Proceedings,1.0,1.0,1.0,1.0,0.0
2019,Second Circuit,Criminal Actions,561.0,491.0,1052.0,600.0,452.0
2019,Second Circuit,Children's Referrals,467.0,1090.0,1557.0,1148.0,409.0
2019,Second Circuit,Law Violation,264.0,424.0,688.0,511.0,177.0
2019,Second Circuit,Traffic,43.0,30.0,73.0,48.0,25.0
2019,Second Circuit,Status Offense,116.0,438.0,554.0,411.0,143.0
2019,Second Circuit,Abuse and Neglect,43.0,193.0,236.0,173.0,63.0
2019,Second Circuit,Other Childrenâ€™s Referral,1.0,5.0,6.0,5.0,1.0
2019,Second Circuit,Children on Status #,445.0,592.0,1037.0,561.0,476.0
2019,Second Circuit,Probation,70.0,36.0,106.0,50.0,56.0
2019,Second Circuit,Protective Supervision,86.0,57.0,143.0,67.0,76.0
2019,Second Circuit,Family Supervision,59.0,107.0,166.0,73.0,93.0
2019,Second Circuit,Foster Custody,143.0,145.0,288.0,139.0,149.0
2019,Second Circuit,Permanent Custody,26.0,31.0,57.0,16.0,41.0
2019,Second Circuit,Other Status,61.0,216.0,277.0,216.0,61.0
2019,Third Circuit,Category,,,,,
2019,Third Circuit,TOTAL CASES,7628.0,4742.0,12370.0,4363.0,8007.0
2019,Third Circuit,Marital Actions and Proceedings,858.0,508.0,1366.0,464.0,902.0
2019,Third Circuit,Divorce,852.0,505.0,1357.0,461.0,896.0
2019,Third Circuit,Annulment,3.0,1.0,4.0,1.0,3.0
2019,Third Circuit,Separation,3.0,2.0,5.0,2.0,3.0
2019,Third Circuit,Civil Union Actions and Proceedings,3.0,3.0,6.0,3.0,3.0
2019,Third Circuit,Uniform Interstate Family Support,272.0,65.0,337.0,15.0,322.0
2019,Third Circuit,Adoption Proceedings,92.0,80.0,172.0,57.0,115.0
2019,Third Circuit,Parental Proceedings,1428.0,292.0,1720.0,207.0,1513.0
2019,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),1028.0,1200.0,2228.0,1051.0,1177.0
2019,Third Circuit,Miscellaneous Proceedings,837.0,199.0,1036.0,89.0,947.0
2019,Third Circuit,Hospital Admission,207.0,61.0,268.0,27.0,241.0
2019,Third Circuit,Habeas Corpus,1.0,0.0,1.0,0.0,0.0
2019,Third Circuit,Civil,282.0,34.0,316.0,4.0,312.0
2019,Third Circuit,Guardianship of the Person,310.0,94.0,404.0,57.0,347.0
2019,Third Circuit,Other Miscellaneous Proceedings,38.0,10.0,48.0,1.0,47.0
2019,Third Circuit,Criminal Actions,1244.0,607.0,1851.0,739.0,1112.0
2019,Third Circuit,Children's Referrals,1866.0,1788.0,3654.0,1738.0,1916.0
2019,Third Circuit,Law Violation,336.0,625.0,961.0,735.0,226.0
2019,Third Circuit,Traffic,7.0,15.0,22.0,16.0,6.0
2019,Third Circuit,Status Offense,303.0,846.0,1149.0,918.0,231.0
2019,Third Circuit,Abuse and Neglect,1194.0,270.0,1464.0,31.0,1433.0
2019,Third Circuit,Other Childrenâ€™s Referral,26.0,32.0,58.0,38.0,20.0
2019,Third Circuit,Children on Status #,1615.0,581.0,2196.0,346.0,1850.0
2019,Third Circuit,Probation,56.0,64.0,120.0,48.0,72.0
2019,Third Circuit,Protective Supervision,181.0,159.0,340.0,187.0,153.0
2019,Third Circuit,Family Supervision,300.0,32.0,332.0,22.0,310.0
2019,Third Circuit,Foster Custody,528.0,67.0,595.0,33.0,562.0
2019,Third Circuit,Permanent Custody,103.0,41.0,144.0,13.0,131.0
2019,Third Circuit,Other Status,447.0,218.0,665.0,43.0,622.0
2019,Fifth Circuit,Category,,,,,
2019,Fifth Circuit,TOTAL CASES,3462.0,1756.0,5218.0,1473.0,3745.0
2019,Fifth Circuit,Marital Actions and Proceedings,404.0,215.0,619.0,83.0,536.0
2019,Fifth Circuit,Divorce,401.0,214.0,615.0,83.0,532.0
2019,Fifth Circuit,Annulment,1.0,1.0,2.0,0.0,2.0
2019,Fifth Circuit,Separation,2.0,2.0,2.0,0.0,2.0
2019,Fifth Circuit,Civil Union Actions and Proceedings,0.0,0.0,0.0,0.0,0.0
2019,Fifth Circuit,Uniform Interstate Family Support,100.0,6.0,106.0,1.0,105.0
2019,Fifth Circuit,Adoption Proceedings,62.0,21.0,83.0,4.0,79.0
2019,Fifth Circuit,Parental Proceedings,507.0,30.0,537.0,20.0,517.0
2019,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),16.0,303.0,319.0,302.0,17.0
2019,Fifth Circuit,Miscellaneous Proceedings,550.0,233.0,783.0,149.0,634.0
2019,Fifth Circuit,Hospital Admission,129.0,81.0,210.0,67.0,143.0
2019,Fifth Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2019,Fifth Circuit,Civil,213.0,100.0,313.0,56.0,257.0
2019,Fifth Circuit,Guardianship of the Person,192.0,29.0,221.0,5.0,216.0
2019,Fifth Circuit,Other Miscellaneous Proceedings,16.0,23.0,39.0,21.0,18.0
2019,Fifth Circuit,Criminal Actions,425.0,295.0,720.0,174.0,546.0
2019,Fifth Circuit,Children's Referrals,1398.0,653.0,2051.0,740.0,1311.0
2019,Fifth Circuit,Law Violation,409.0,244.0,653.0,264.0,389.0
2019,Fifth Circuit,Traffic,72.0,61.0,133.0,35.0,98.0
2019,Fifth Circuit,Status Offense,663.0,285.0,948.0,413.0,535.0
2019,Fifth Circuit,Abuse and Neglect,248.0,60.0,308.0,64.0,284.0
2019,Fifth Circuit,Other Childrenâ€™s Referral,6.0,3.0,9.0,4.0,5.0
2019,Fifth Circuit,Children on Status #,285.0,141.0,426.0,78.0,348.0
2019,Fifth Circuit,Probation,49.0,42.0,91.0,30.0,61.0
2019,Fifth Circuit,Protective Supervision,15.0,22.0,37.0,6.0,31.0
2019,Fifth Circuit,Family Supervision,17.0,3.0,20.0,1.0,19.0
2019,Fifth Circuit,Foster Custody,63.0,1.0,64.0,2.0,62.0
2019,Fifth Circuit,Permanent Custody,19.0,5.0,24.0,4.0,20.0
2019,Fifth Circuit,Other Status,122.0,68.0,190.0,35.0,155.0
2020,First Circuit,Category,,,,,
2020,First Circuit,TOTAL CASES,10842.0,12310.0,23152.0,11283.0,11869.0
2020,First Circuit,Marital Actions and Proceedings,5226.0,3106.0,8332.0,3015.0,5317.0
2020,First Circuit,Divorce,5181.0,3096.0,8277.0,3005.0,5272.0
2020,First Circuit,Annulment,16.0,9.0,25.0,7.0,18.0
2020,First Circuit,Separation,29.0,1.0,30.0,3.0,27.0
2020,First Circuit,Civil Union Actions and Proceedings,14.0,4.0,18.0,10.0,8.0
2020,First Circuit,Uniform Interstate Family Support,26.0,127.0,153.0,120.0,33.0
2020,First Circuit,Adoption Proceedings,160.0,222.0,382.0,221.0,161.0
2020,First Circuit,Parental Proceedings,780.0,761.0,1541.0,715.0,826.0
2020,First Circuit,Domestic Abuse Protective Orders (Ch. 586),22.0,2887.0,2909.0,2884.0,25.0
2020,First Circuit,Miscellaneous Proceedings,981.0,1161.0,2142.0,907.0,1235.0
2020,First Circuit,Hospital Admission,197.0,405.0,602.0,304.0,298.0
2020,First Circuit,Habeas Corpus,1.0,3.0,4.0,3.0,1.0
2020,First Circuit,Civil,549.0,353.0,902.0,310.0,592.0
2020,First Circuit,Guardianship of the Person,198.0,320.0,518.0,218.0,300.0
2020,First Circuit,Other Miscellaneous Proceedings,36.0,80.0,116.0,72.0,44.0
2020,First Circuit,Criminal Actions,2323.0,1295.0,3618.0,545.0,3073.0
2020,First Circuit,Children's Referrals,1310.0,2747.0,4057.0,2866.0,1191.0
2020,First Circuit,Law Violation,775.0,856.0,1631.0,988.0,643.0
2020,First Circuit,Traffic,36.0,30.0,66.0,32.0,34.0
2020,First Circuit,Status Offense,329.0,1086.0,1415.0,1135.0,280.0
2020,First Circuit,Abuse and Neglect,154.0,474.0,628.0,406.0,222.0
2020,First Circuit,Other Childrenâ€™s Referral,16.0,301.0,317.0,305.0,12.0
2020,First Circuit,Children on Status #,1206.0,1083.0,2289.0,1165.0,1124.0
2020,First Circuit,Probation,177.0,103.0,280.0,124.0,156.0
2020,First Circuit,Protective Supervision,88.0,68.0,156.0,67.0,89.0
2020,First Circuit,Family Supervision,174.0,140.0,314.0,213.0,101.0
2020,First Circuit,Foster Custody,551.0,366.0,917.0,350.0,567.0
2020,First Circuit,Permanent Custody,104.0,111.0,215.0,122.0,93.0
2020,First Circuit,Other Status,112.0,295.0,407.0,289.0,118.0
2020,Second Circuit,Category,,,,,
2020,Second Circuit,TOTAL CASES,1589.0,3676.0,5265.0,3254.0,2011.0
2020,Second Circuit,Marital Actions and Proceedings,353.0,446.0,799.0,412.0,387.0
2020,Second Circuit,Divorce,346.0,443.0,789.0,407.0,382.0
2020,Second Circuit,Annulment,2.0,2.0,2.0,2.0,2.0
2020,Second Circuit,Separation,5.0,3.0,8.0,5.0,3.0
2020,Second Circuit,Civil Union Actions and Proceedings,1.0,1.0,1.0,1.0,1.0
2020,Second Circuit,Uniform Interstate Family Support,30.0,50.0,80.0,66.0,14.0
2020,Second Circuit,Adoption Proceedings,10.0,36.0,46.0,35.0,11.0
2020,Second Circuit,Parental Proceedings,179.0,158.0,337.0,154.0,183.0
2020,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),7.0,641.0,648.0,638.0,10.0
2020,Second Circuit,Miscellaneous Proceedings,110.0,275.0,385.0,243.0,142.0
2020,Second Circuit,Hospital Admission,54.0,145.0,199.0,130.0,69.0
2020,Second Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2020,Second Circuit,Civil,16.0,63.0,79.0,60.0,19.0
2020,Second Circuit,Guardianship of the Person,40.0,65.0,105.0,52.0,53.0
2020,Second Circuit,Other Miscellaneous Proceedings,2.0,2.0,2.0,1.0,1.0
2020,Second Circuit,Criminal Actions,528.0,504.0,1032.0,501.0,531.0
2020,Second Circuit,Children's Referrals,371.0,1566.0,1937.0,1204.0,733.0
2020,Second Circuit,Law Violation,185.0,624.0,809.0,362.0,447.0
2020,Second Circuit,Traffic,19.0,66.0,85.0,46.0,39.0
2020,Second Circuit,Status Offense,133.0,727.0,860.0,659.0,201.0
2020,Second Circuit,Abuse and Neglect,33.0,141.0,174.0,129.0,45.0
2020,Second Circuit,Other Childrenâ€™s Referral,1.0,8.0,9.0,8.0,1.0
2020,Second Circuit,Children on Status #,457.0,489.0,946.0,493.0,453.0
2020,Second Circuit,Probation,55.0,37.0,92.0,36.0,55.0
2020,Second Circuit,Protective Supervision,62.0,45.0,107.0,53.0,54.0
2020,Second Circuit,Family Supervision,94.0,81.0,175.0,114.0,61.0
2020,Second Circuit,Foster Custody,148.0,125.0,273.0,118.0,155.0
2020,Second Circuit,Permanent Custody,42.0,29.0,71.0,18.0,53.0
2020,Second Circuit,Other Status,56.0,172.0,228.0,160.0,68.0
2020,Third Circuit,Category,,,,,
2020,Third Circuit,TOTAL CASES,7133.0,4559.0,11692.0,3766.0,7926.0
2020,Third Circuit,Marital Actions and Proceedings,766.0,535.0,1301.0,452.0,849.0
2020,Third Circuit,Divorce,760.0,534.0,1294.0,451.0,843.0
2020,Third Circuit,Annulment,3.0,3.0,3.0,1.0,2.0
2020,Third Circuit,Separation,3.0,1.0,4.0,1.0,4.0
2020,Third Circuit,Civil Union Actions and Proceedings,1.0,1.0,1.0,1.0,1.0
2020,Third Circuit,Uniform Interstate Family Support,302.0,55.0,357.0,8.0,349.0
2020,Third Circuit,Adoption Proceedings,105.0,74.0,179.0,42.0,137.0
2020,Third Circuit,Parental Proceedings,1512.0,269.0,1781.0,132.0,1649.0
2020,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),1178.0,1133.0,2311.0,888.0,1423.0
2020,Third Circuit,Miscellaneous Proceedings,927.0,218.0,1145.0,86.0,1059.0
2020,Third Circuit,Hospital Admission,230.0,66.0,296.0,45.0,251.0
2020,Third Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2020,Third Circuit,Civil,313.0,14.0,327.0,6.0,321.0
2020,Third Circuit,Guardianship of the Person,337.0,131.0,468.0,33.0,435.0
2020,Third Circuit,Other Miscellaneous Proceedings,47.0,7.0,54.0,2.0,52.0
2020,Third Circuit,Criminal Actions,885.0,469.0,1354.0,435.0,919.0
2020,Third Circuit,Children's Referrals,1457.0,1806.0,3263.0,1722.0,1541.0
2020,Third Circuit,Law Violation,290.0,701.0,991.0,712.0,279.0
2020,Third Circuit,Traffic,7.0,32.0,39.0,18.0,21.0
2020,Third Circuit,Status Offense,344.0,730.0,1074.0,877.0,197.0
2020,Third Circuit,Abuse and Neglect,805.0,306.0,1111.0,78.0,1033.0
2020,Third Circuit,Other Childrenâ€™s Referral,11.0,37.0,48.0,37.0,11.0
2020,Third Circuit,Children on Status #,1246.0,544.0,1790.0,428.0,1362.0
2020,Third Circuit,Probation,70.0,64.0,134.0,63.0,71.0
2020,Third Circuit,Protective Supervision,145.0,86.0,231.0,130.0,101.0
2020,Third Circuit,Family Supervision,182.0,36.0,218.0,23.0,195.0
2020,Third Circuit,Foster Custody,390.0,123.0,513.0,38.0,390.0
2020,Third Circuit,Permanent Custody,152.0,11.0,163.0,45.0,118.0
2020,Third Circuit,Other Status,307.0,224.0,531.0,129.0,402.0
2020,Fifth Circuit,Category,,,,,
2020,Fifth Circuit,TOTAL CASES,3096.0,1849.0,4945.0,955.0,3990.0
2020,Fifth Circuit,Marital Actions and Proceedings,456.0,180.0,636.0,35.0,601.0
2020,Fifth Circuit,Divorce,453.0,180.0,633.0,35.0,598.0
2020,Fifth Circuit,Annulment,1.0,0.0,1.0,0.0,1.0
2020,Fifth Circuit,Separation,2.0,0.0,2.0,0.0,2.0
2020,Fifth Circuit,Civil Union Actions and Proceedings,0.0,0.0,0.0,0.0,0.0
2020,Fifth Circuit,Uniform Interstate Family Support,111.0,13.0,124.0,0.0,124.0
2020,Fifth Circuit,Adoption Proceedings,81.0,6.0,87.0,0.0,87.0
2020,Fifth Circuit,Parental Proceedings,518.0,52.0,570.0,5.0,565.0
2020,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),18.0,302.0,320.0,159.0,161.0
2020,Fifth Circuit,Miscellaneous Proceedings,512.0,283.0,795.0,59.0,736.0
